Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch)
segovia-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-2_09c1bcdf-666c-4607-bb76-53410bd71011.jpg?v=1773958141,2,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
segovia-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-WB-2_81539b7d-19f8-42da-8418-0c45f7aa517f.jpg?v=1773958142,3,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
segovia-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2013-WB-3_c1b90cbe-4c55-4280-84a7-902f6275a90f.jpg?v=1773958141,4,segovia-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,Furniture of America - SINTRA 5 Pc. Patio Dining Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SINTRA, styled in Contemporary and designed for everyday comfort.<br>
This outdoor patio set is made to fit naturally into the room. With Steel, Polyethylene Wicker, Polyspun and Black/Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 40""L X 40""W X 28""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Steel<br>
- Polyethylene Wicker<br>
- Polyspun<br>
- Ceramic tile table top<br>
- Rust-resistant<br>
- powder-coated steel frame<br>
- Includes umbrella hole and cap<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black/Gray | Dimensions: 40""L X 40""W X 28""H | Weight: 180.7 lbs | Volume: 22.4 cuft</strong><br>
- <strong>Size: - | Color: Black/Gray | Dimensions: 40""L X 40""W X 28""H | Weight: 156.5 lbs | Volume: 18 cuft</strong><br>
</p>

<p>Materials: Steel, Polyethylene Wicker, Polyspun.<br>
Color: Black/Gray<br>
Weight: 156.5 - 180.7 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, SINTRA, LTL",true,SKU,GM-2012-5PC-10,,,,,,,,GM-2012-5PC-10,81964.005181289,shopify,20,deny,manual,725,1377.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-5PC-10_bd57772f-18c1-46b2-88fc-0b56a3854bde.jpg?v=1773958142,1,sintra-5-pc-patio-dining-set-patio-set,false,SINTRA 5 Pc. Patio Dining Set Patio Set,"Shop SINTRA 5 Pc. Patio Dining Set Patio Set. Contemporary style. Steel, Polyethylene Wicker build. Color: Black/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-5PC-10_bd57772f-18c1-46b2-88fc-0b56a3854bde.jpg?v=1773958142,lb,,539.00,Active,180.7,22.4,"40""L X 40""W X 28""H"
sintra-5-pc-patio-dining-set-patio-set,,,,,,LTL,,,GM-2012-5PC-11,,,,,,,,GM-2012-5PC-11,70986.979108815,shopify,20,deny,manual,595,1017.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-1_23d56f5e-c437-477d-89c4-09e2b194cad8.jpg?v=1773958142,2,sintra-5-pc-patio-dining-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-5PC-11_baa814bc-fa3e-4297-8529-d117df72fa93.jpg?v=1773958142,lb,,419.00,Active,156.5,18,"40""L X 40""W X 28""H"
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-WB-1_174b0a28-5ada-404a-bea0-be489fb2edaf.jpg?v=1773958142,3,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-2_85e3cc2b-f99b-4fb6-a262-136dc018d3be.jpg?v=1773958142,4,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-3_0bbac651-4d93-4423-afd6-576cab9e5303.jpg?v=1773958142,5,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-4_0194f4b7-c65a-4778-91ac-15f4a0380223.jpg?v=1773958142,6,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2010-2PK-WB-1_ab6b8983-549d-46fc-9ad0-d38fb2e09999.jpg?v=1773958142,7,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2012-5PC-11_baa814bc-fa3e-4297-8529-d117df72fa93.jpg?v=1773958142,8,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-5-pc-patio-dining-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2011-2PK-WB-1_217ac9a7-749f-4a04-badd-852870fe4113.jpg?v=1773958142,9,sintra-5-pc-patio-dining-set-patio-set,,,,,,,,Active,,,
sintra-6-pc-patio-dining-set-w-bench-patio-set,Furniture of America - SINTRA 6 Pc. Patio Dining Set w/ Bench Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SINTRA 6 Pc. Patio Dining Set w/ Bench creates a cohesive setup that feels inviting the moment you walk in. As a outdoor patio set, it is designed to coordinate with matching pieces. The Contemporary character adds definition without feeling heavy. With Steel, Polyspun construction and Black or Gray tones, it blends durability with visual warmth.<br>
Product Dimensions: 76""L X 40""W X 28""H</p>

<p>Features<br>
- Black or Gray<br>
- Ceramic tile table top<br>
- 360-degree swivel rocker chairs<br>
- Rust-resistant<br>
- powder-coated steel frame<br>
- Table includes umbrella hole and cap<br>
- Chair includes cushion and pillow Included items and dimensions:<br>
- Patio Dining Table: color: Black or Gray; dimensions: 76"" L x 40"" W x 28"" H; feature: Contemporary<br>
- Arm Chair: color: Black or Gray; dimensions: 26 1 or 2"" W x 23 1 or 2""D x 36 1 or 2"" H; feature: Contemporary<br>
- Swivel Chair: color: Black or Gray; dimensions: 26 1 or 2"" W x 23 1 or 2""D x 36 1 or 2"" H; feature: Contemporary<br>
- Bench: color: Black or Gray; dimensions: 59"" W x 15 3 or 4""D x 17 1 or 4"" H; feature: Contemporary</p>

<p>Materials: Steel, Polyspun.<br>
Color: Black or Gray<br>
Weight: 234.5 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, SINTRA, LTL",true,Title,Default Title,,,,,,,,GM-2008-6PC,106367.002531867,shopify,20,deny,manual,920,1797.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2008-6PC-WB-1_04dce04d-6300-41be-a656-9bfec21a4446.jpg?v=1773958143,1,sintra-6-pc-patio-dining-set-w-bench-patio-set,false,SINTRA 6 Pc. Patio Dining Set w/ Bench Patio Set,"Shop SINTRA 6 Pc. Patio Dining Set w/ Bench Patio Set. Contemporary style. Steel, Polyspun build. Color: Black/Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2008-6PC-WB-1_04dce04d-6300-41be-a656-9bfec21a4446.jpg?v=1773958143,lb,,699.00,Active,234.5,27.4,"76""L X 40""W X 28""H"
sintra-6-pc-patio-dining-set-w-bench-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2008-6PC-1_fe90d62a-ee3e-45ee-a273-11076b1ea31b.jpg?v=1773958143,2,sintra-6-pc-patio-dining-set-w-bench-patio-set,,,,,,,,Active,,,
sintra-6-pc-patio-dining-set-w-bench-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2008-WB-1_1e5eb1cf-41cd-4898-8d78-3b5fe4f0e101.jpg?v=1773958142,3,sintra-6-pc-patio-dining-set-w-bench-patio-set,,,,,,,,Active,,,
zalika-3-pc-conversation-set-patio-set,Furniture of America - ZALIKA 3 Pc. Conversation Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ZALIKA, styled in Contemporary and designed for everyday comfort.<br>
This outdoor patio set is made to fit naturally into the room. With Fabric, Steel, PE Rattan, Foam and Black or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: TABLE: 19.5""W X 19.5""D X 21""HCHAIR: 22""W X 26.5""D X 35""H (SEAT HT: 19.5""; SEAT DP: 18"")<br>
Size: Varies by variant</p>

<p>Features<br>
- Fabric<br>
- Steel<br>
- PE Rattan<br>
- Foam<br>
- Powder-Coated Steel Frame<br>
- 3.5mm Round Wicker<br>
- Tempered Glass Table Top<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: TABLE: 19.5""W X 19.5""D X 21""HCHAIR: 22""W X 26.5""D X 35""H (SEAT HT: 19.5""; SEAT DP: 18"") | Volume: 10.9 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: TABLE: 19.5""W X 19.5""D X 21""HCHAIR: 22""W X 26.5""D X 35""H (SEAT HT: 19.5""; SEAT DP: 18"") | Volume: 10.9 cuft</strong><br>
</p>

<p>Materials: Fabric, Steel, PE Rattan, Foam.<br>
Color: Black or Natural<br>
Weight: Varies by variant</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, ZALIKA",true,Color,Black,,,,,,,,FM80010BK-T-3PC,0.0,shopify,20,deny,manual,500,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010BK-T-3PC-1_0b231c29-3846-4d85-96f6-dd6234b02f5f.jpg?v=1773958143,1,zalika-3-pc-conversation-set-patio-set,false,ZALIKA 3 Pc. Conversation Set Patio Set,"Shop ZALIKA 3 Pc. Conversation Set Patio Set. Contemporary style. Fabric, Steel build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010BK-T-3PC-1_0b231c29-3846-4d85-96f6-dd6234b02f5f.jpg?v=1773958143,lb,,199.00,Active,,10.9,"TABLE: 19.5""W X 19.5""D X 21""HCHAIR: 22""W X 26.5""D X 35""H (SEAT HT: 19.5""; SEAT DP: 18"")"
zalika-3-pc-conversation-set-patio-set,,,,,,,,,Natural,,,,,,,,FM80010NT-T-3PC,0.0,shopify,20,deny,manual,500,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010NT-T-3PC-1_b85c36f1-6746-45e5-ac36-ec391fba4d96.jpg?v=1773958143,2,zalika-3-pc-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010NT-T-3PC-1_b85c36f1-6746-45e5-ac36-ec391fba4d96.jpg?v=1773958143,lb,,199.00,Active,,10.9,"TABLE: 19.5""W X 19.5""D X 21""HCHAIR: 22""W X 26.5""D X 35""H (SEAT HT: 19.5""; SEAT DP: 18"")"
zalika-4-pc-conversation-set-patio-set,Furniture of America - ZALIKA 4 Pc. Conversation Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ZALIKA, styled in Contemporary and designed for everyday comfort.<br>
This outdoor patio set is made to fit naturally into the room. With Fabric, Steel, PE Rattan, Foam and Black or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: TABLE: 19.5""W X 19.5""D X 21""H, CHAIR: 22""W X 26.5""D X 35""H, BENCH: 51.5""W X 26.5""D X 35""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Fabric<br>
- Steel<br>
- PE Rattan<br>
- Foam<br>
- Powder-Coated Steel Frame<br>
- 3.5mm Round Wicker<br>
- Tempered Glass Table Top<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: TABLE: 19.5""W X 19.5""D X 21""H, CHAIR: 22""W X 26.5""D X 35""H, BENCH: 51.5""W X 26.5""D X 35""H | Volume: 28.6 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: TABLE: 19.5""W X 19.5""D X 21""H, CHAIR: 22""W X 26.5""D X 35""H, BENCH: 51.5""W X 26.5""D X 35""H | Volume: 28.6 cuft</strong><br>
</p>

<p>Materials: Fabric, Steel, PE Rattan, Foam.<br>
Color: Black or Natural<br>
Weight: Varies by variant</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, ZALIKA, LTL",true,Color,Black,,,,,,,,FM80010BK-T-4PC-BN,0.0,shopify,20,deny,manual,580,984.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010BK-T-4PC-BN-1_b5d551b0-7f49-4e65-afac-ef3696a23cb6.jpg?v=1773958143,1,zalika-4-pc-conversation-set-patio-set,false,ZALIKA 4 Pc. Conversation Set Patio Set,"Shop ZALIKA 4 Pc. Conversation Set Patio Set. Contemporary style. Fabric, Steel build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010BK-T-4PC-BN-1_b5d551b0-7f49-4e65-afac-ef3696a23cb6.jpg?v=1773958143,lb,,418.00,Active,,28.6,"TABLE: 19.5""W X 19.5""D X 21""H, CHAIR: 22""W X 26.5""D X 35""H, BENCH: 51.5""W X 26.5""D X 35""H"
zalika-4-pc-conversation-set-patio-set,,,,,,LTL,,,Natural,,,,,,,,FM80010NT-T-4PC-BN,0.0,shopify,20,deny,manual,580,984.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010NT-T-4PC-BN-1_79ea3096-c810-4f10-a0f1-5b9388190fc4.jpg?v=1773958144,2,zalika-4-pc-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80010NT-T-4PC-BN-1_79ea3096-c810-4f10-a0f1-5b9388190fc4.jpg?v=1773958144,lb,,418.00,Active,,28.6,"TABLE: 19.5""W X 19.5""D X 21""H, CHAIR: 22""W X 26.5""D X 35""H, BENCH: 51.5""W X 26.5""D X 35""H"
zuberi-3-pc-patio-conversation-set-patio-set,Furniture of America - ZUBERI 3 Pc. Patio Conversation Set Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ZUBERI, styled in Contemporary and designed for everyday comfort.<br>
This outdoor patio set is made to fit naturally into the room. With Steel Frame, PE Rattan Wicker, Polyester Fabric and Natural/Black or Natural or Natural/Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Steel Frame<br>
- PE Rattan Wicker<br>
- Polyester Fabric<br>
- Sturdy &amp; Durable Design<br>
- Easy to store<br>
- Handcrafted BOHO Chic<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Natural/Black | Dimensions: Table: 21.5""W X 21.5""D X 15.5""H, Chair: 25""W X 23.5""D X 31""H | Weight: 37.6 lbs | Volume: 12 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: Table: 21.5""W X 21.5""D X 15.5""H, Chair: 25""W X 23.5""D X 31""H | Weight: 21.3 lbs | Volume: 12 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: Table: 21.5""W X 21.5""D X 15.5""H, Chair: 23""W X 23.5""D X 35""H | Weight: 28.1 lbs | Volume: 24.1 cuft</strong><br>
- <strong>Size: - | Color: Natural/Gray | Dimensions: Table: 21.5""W X 21.5""D X 15.5""H, Chair: 23""W X 23.5""D X 35""H | Weight: 35.9 lbs | Volume: 22.3 cuft</strong><br>
</p>

<p>Materials: Steel Frame, PE Rattan Wicker, Polyester Fabric.<br>
Color: Natural/Black or Natural or Natural/Gray<br>
Weight: 21.3 - 37.6 lbs</p>",GOODDEGG,,Patio Set,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Patio Set, Quick Ship Furniture, ZUBERI",true,SKU,FM80003NT-3PC-02BB,,,,,,,,FM80003NT-3PC-02BB,17054.982393526,shopify,20,deny,manual,255,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-02BB-1-Z_eb206d9b-321a-4eec-8073-5a7ed393a265.jpg?v=1773958144,1,zuberi-3-pc-patio-conversation-set-patio-set,false,ZUBERI 3 Pc. Patio Conversation Set Patio Set,Shop ZUBERI 3 Pc. Patio Conversation Set Patio Set. Multiple colors available. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-02BB-1-Z_eb206d9b-321a-4eec-8073-5a7ed393a265.jpg?v=1773958144,lb,,179.00,Active,37.6,12,"Table: 21.5""W X 21.5""D X 15.5""H, Chair: 25""W X 23.5""D X 31""H"
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,FM80003NT-3PC-02NT,,,,,,,,FM80003NT-3PC-02NT,9662.016432607,shopify,20,deny,manual,255,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80002BB-CH-1_177c6537-201e-478b-b36d-0ed8ea2ef948.jpg?v=1773958144,2,zuberi-3-pc-patio-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-02NT-1-Z_0fc0b4cd-9cf1-4952-95be-3cd92455d3b2.jpg?v=1773958144,lb,,179.00,Active,21.3,12,"Table: 21.5""W X 21.5""D X 15.5""H, Chair: 25""W X 23.5""D X 31""H"
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,LTL,,,FM80003NT-3PC-05NT,,,,,,,,FM80003NT-3PC-05NT,12745.990956237,shopify,20,deny,manual,335,327.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-T-1_5e7d0ee9-dacf-4614-80be-a1aa27e3e728.jpg?v=1773958144,3,zuberi-3-pc-patio-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-05NT-1-Z_62c428f4-af61-4eb0-972d-c47660d5f34f.jpg?v=1773958144,lb,,169.00,Active,28.1,24.1,"Table: 21.5""W X 21.5""D X 15.5""H, Chair: 23""W X 23.5""D X 35""H"
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,LTL,,,FM80003NT-3PC-06GY,,,,,,,,FM80003NT-3PC-06GY,16284.011442237,shopify,20,deny,manual,415,477.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-02NT-1-Z_0fc0b4cd-9cf1-4952-95be-3cd92455d3b2.jpg?v=1773958144,4,zuberi-3-pc-patio-conversation-set-patio-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-06GY-1-Z_6b1fdf64-84df-4d5d-8b87-a7ffe667a7e7.jpg?v=1773958144,lb,,249.00,Active,35.9,22.3,"Table: 21.5""W X 21.5""D X 15.5""H, Chair: 23""W X 23.5""D X 35""H"
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80002NT-CH-1_9101d100-3ee6-4f9f-87b1-4b4365c13cb1.jpg?v=1773958144,5,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-05NT-1-Z_62c428f4-af61-4eb0-972d-c47660d5f34f.jpg?v=1773958144,6,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80005NT-CH-1_a85415aa-b05f-4c52-8351-719c4a5b7f92.jpg?v=1773958144,7,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80003NT-3PC-06GY-1-Z_6b1fdf64-84df-4d5d-8b87-a7ffe667a7e7.jpg?v=1773958144,8,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80006GY-CH-1_7d336792-b4ce-4b37-b3e5-69f2752e493a.jpg?v=1773958144,9,zuberi-3-pc-patio-conversation-set-patio-set,,,,,,,,Active,,,
