Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bedding size (product.metafields.shopify.bedding-size),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,Straight top,,,,,,,,FM7254GY-Q-5PC-2NS,277803.0099,shopify,deny,manual,3620,3627,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-2_40d609f2-6069-422c-861e-a511f03c1d4a.jpg?v=1773558090,2,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-1-Z_c312e949-5c70-4b91-ab01-16b665c34939.jpg?v=1773558090,lb,,1449,Active,612.45,72.3,"64""W X 85.5""D X 59""H",Metallic Gray
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-4_0c9d6c9f-8d3a-4f81-8af5-ee35214f5152.jpg?v=1773558091,3,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-D-2_91720c8f-7a38-4121-870d-734489aca5d9.jpg?v=1773558091,4,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-D-3_a3473a25-36cc-45ca-9664-765dfd533730.jpg?v=1773558090,5,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-N-2_d621f549-f8dd-4908-8e56-5cb2fbc5941e.jpg?v=1773558091,6,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-1-Z_c312e949-5c70-4b91-ab01-16b665c34939.jpg?v=1773558090,7,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-2_fff5630d-dc46-4ee9-bbe5-204d8e4f519d.jpg?v=1773558090,8,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-3_ea640110-6f10-42f7-ba3d-329702a2ddc3.jpg?v=1773558091,9,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-M-2_82684d2a-13c1-4269-8c0e-cd624fae0f8f.jpg?v=1773558090,10,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-M-2_da61ed14-6c6d-41fe-9d1d-db854a614641.jpg?v=1773558091,11,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-D-1_61a9e5e4-9894-401b-91b7-faad8f150bbc.jpg?v=1773558090,12,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-D-2_16260136-1182-44f2-8926-a5c86661bc7e.jpg?v=1773558091,13,cassiopeia-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,Furniture of America - CASSIOPEIA 4 Pc. Queen Bedroom Set (FM7253GY-Q-4PC),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>CASSIOPEIA 4 Pc. Bedroom Set brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Glam profile gives the space a refined, approachable look. Finished in Metallic Gray tones, the Engineered Wood, Solid Teak, Rubberwood, Laminate build keeps the look polished and practical.<br>Product Dimensions: 63"" W x 85.5""D x 64"" H<br><strong>Size:</strong> Queen<br><br><strong>Headboard:</strong> Curved topFeatures<br>- 7-Ray Headboard<br>- Felt-Lined Top Drawer<br>- Metal Side Glide<br>- Metal Handles<br>- Metallic Scale Molding Trim<br>- Mattress Ready</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Metallic Gray<br>- <strong>Dresser</strong>: color: Metallic Gray</p>
<p><strong>Materials:</strong> Engineered Wood, Solid Teak, Rubberwood, Laminate<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 567.77 lbs<br>
Volume : 62.9 CUFT</p><br>SKU : FM7253GY-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, CASSIOPEIA, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Headboard,Curved top,,,,,,,,FM7253GY-Q-4PC,257536.0038,shopify,deny,manual,3500,3507,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-1-Z_26b19c42-5a28-470d-ad3b-2245f7631181.jpg?v=1773558093,1,cassiopeia-4-pc-queen-bedroom-set,FALSE,CASSIOPEIA 4 Pc. Queen Bedroom Set | GOODDEGG,The CASSIOPEIA Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-1-Z_26b19c42-5a28-470d-ad3b-2245f7631181.jpg?v=1773558093,lb,,1369,Active,567.77,62.9,"63""W X 85.5""D X 64""H",Metallic Gray
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,Straight top,,,,,,,,FM7254GY-Q-4PC,246868.0102,shopify,deny,manual,3170,3177,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-2_86195b76-c0aa-4e69-b0c9-03443a374090.jpg?v=1773558093,2,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-1-Z_808ae783-c05e-4213-84b4-d601c78e2c56.jpg?v=1773558092,lb,,1269,Active,544.25,63.4,"64""W X 85.5""D X 59""H",Metallic Gray
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-4_e260c0da-1c0f-45d2-9cc2-73f0b0d44d3f.jpg?v=1773558093,3,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-D-2_651b8d8e-c3b8-4c3b-b502-3259cebbea6c.jpg?v=1773558093,4,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-D-3_46cf69bb-b581-406e-9c53-5f8cd4f5d3fa.jpg?v=1773558093,5,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-N-2_724ad183-002b-4423-a241-67ae9cfc425f.jpg?v=1773558092,6,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-1-Z_808ae783-c05e-4213-84b4-d601c78e2c56.jpg?v=1773558092,7,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-2_3e6a17ef-1595-45d8-81ee-d84bfe942fa6.jpg?v=1773558093,8,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-3_5511c825-23f6-4f72-9977-92dd6619a479.jpg?v=1773558092,9,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7253GY-M-2_65bc9168-6414-411d-8ae8-6162bc396018.jpg?v=1773558093,10,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-M-2_852e7c41-6111-4722-9ec1-d4af96779e3b.jpg?v=1773558095,11,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-D-1_9a305498-da4e-4b35-bc82-6c44f425ea77.jpg?v=1773558092,12,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7254GY-D-2_c707bfd5-b5e6-4bfc-8fee-5db5ebcc9f82.jpg?v=1773558093,13,cassiopeia-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
zosimo-5-pc-queen-bedroom-set-with-chest,Furniture of America - ZOSIMO 5 Pc. Queen Bedroom Set w/ Chest (FM7210BK-Q-5PC-CHEST),"<p><span style=""color: Black""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with ZOSIMO 5 Pc. Bedroom Set w/Chest. Designed as a bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. With Solid Wood, Engineered Wood, Others construction and Black tones, it blends durability with visual warmth.<br>Product Dimensions: BED: 63"" W x 92""D x 56"" H<br><strong>Size:</strong> Queen<br>Features<br>- Footboard Drawers and Side Drawers<br>- Headboard Bookcase</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Black<br>- <strong>Dresser</strong>: color: Black<br>- <strong>Chest</strong>: color: Black</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood, Others<br><strong>Color:</strong> Black<br><strong>Weight:</strong> 717.29 lbs<br>
Volume : 99.5 CUFT</p><br>SKU : FM7210BK-Q-5PC-CHEST",Furniture of America,,Set,"2026, Bedroom, Furniture of America, HOME DECOR & ACCESSORIES, Indoor Furniture, New Arrival, Quick Ship Furniture, Set, ZOSIMO, LTL",TRUE,Color,Black,,,,,,,,FM7210BK-Q-5PC-CHEST,325356.9989,shopify,deny,manual,2655,2664,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_8ed4f9ab-7fcf-4569-880f-ee600b49267e.jpg?v=1773558094,1,zosimo-5-pc-queen-bedroom-set-with-chest,FALSE,ZOSIMO 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The ZOSIMO Bedroom w/ Chest makes it easy to furnish the room with a coordinated look. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_f4eea193-2995-4de9-81dd-2bdc81231802.jpg?v=1773558094,lb,,1299,Active,717.29,99.5,"BED: 63""W X 92""D X 56""H",Black
zosimo-5-pc-queen-bedroom-set-with-chest,,,,,,,,,Dark Cherry,,,,,,,,FM7210CH-Q-5PC-CHEST,326463.9911,shopify,deny,manual,2685,2694,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_f4eea193-2995-4de9-81dd-2bdc81231802.jpg?v=1773558094,2,zosimo-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_8ed4f9ab-7fcf-4569-880f-ee600b49267e.jpg?v=1773558094,lb,,1299,Active,719.73,99.1,"BED: 63""W X 92""D X 56""H",Dark Cherry
zosimo-5-pc-queen-bedroom-set-with-chest,,,,,,,,,Gray,,,,,,,,FM7210GY-Q-5PC-CHEST,323897.0212,shopify,deny,manual,2685,2694,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_439aff63-4b24-400f-b212-53aa9c292351.jpg?v=1773558094,3,zosimo-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_439aff63-4b24-400f-b212-53aa9c292351.jpg?v=1773558094,lb,,1299,Active,714.07,101.2,"BED: 63""W X 92""D X 56""H",Gray
zosimo-5-pc-queen-bedroom-set-with-2ns,Furniture of America - ZOSIMO 5 Pc. Queen Bedroom Set w/ 2NS (FM7210BK-Q-5PC-2NS),"<p><span style=""color: Black""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with ZOSIMO 5 Pc. Bedroom Set w/2NS. Designed as a bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. Finished in Black tones, the Solid Wood, Engineered Wood, Others build keeps the look polished and practical.<br>Product Dimensions: BED: 63"" W x 92""D x 56"" H<br><strong>Size:</strong> Queen<br>Features<br>- Footboard Drawers and Side Drawers<br>- Headboard Bookcase</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Black<br>- <strong>Dresser</strong>: color: Black</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood, Others<br><strong>Color:</strong> Black<br><strong>Weight:</strong> 618.99 lbs<br>
Volume : 88.9 CUFT</p><br>SKU : FM7210BK-Q-5PC-2NS",Furniture of America,,Set,"2026, Bedroom, Furniture of America, HOME DECOR & ACCESSORIES, Indoor Furniture, New Arrival, Quick Ship Furniture, Set, ZOSIMO, LTL",TRUE,Color,Black,,,,,,,,FM7210BK-Q-5PC-2NS,280769.005,shopify,deny,manual,2390,2397,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_ac1a86c8-0936-41eb-b045-86f744125a0d.jpg?v=1773558096,1,zosimo-5-pc-queen-bedroom-set-with-2ns,FALSE,ZOSIMO 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The ZOSIMO Bedroom w/ 2NS makes it easy to furnish the room with a coordinated look. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_98813289-a619-4af1-9b44-2b0e0cd57d79.jpg?v=1773558095,lb,,1199,Active,618.99,88.9,"BED: 63""W X 92""D X 56""H",Black
zosimo-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,Dark Cherry,,,,,,,,FM7210CH-Q-5PC-2NS,281740.0102,shopify,deny,manual,2390,2397,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_98813289-a619-4af1-9b44-2b0e0cd57d79.jpg?v=1773558095,2,zosimo-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_ac1a86c8-0936-41eb-b045-86f744125a0d.jpg?v=1773558096,lb,,1199,Active,621.13,89.2,"BED: 63""W X 92""D X 56""H",Dark Cherry
zosimo-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,Gray,,,,,,,,FM7210GY-Q-5PC-2NS,280410.9846,shopify,deny,manual,2390,2397,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_fd543c47-477a-4567-ab60-a604b798b023.jpg?v=1773558096,3,zosimo-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_fd543c47-477a-4567-ab60-a604b798b023.jpg?v=1773558096,lb,,1199,Active,618.2,90.5,"BED: 63""W X 92""D X 56""H",Gray
zosimo-4-pc-queen-bedroom-set,Furniture of America - ZOSIMO 4 Pc. Queen Bedroom Set (FM7210BK-Q-4PC),"<p><span style=""color: Black""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with ZOSIMO 4 Pc. Bedroom Set. Designed as a bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. Built from Solid Wood, Engineered Wood, Others and finished in Black tones for a clean, cohesive look.<br>Product Dimensions: BED: 63"" W x 92""D x 56"" H<br><strong>Size:</strong> Queen<br>Features<br>- Footboard Drawers and Side Drawers<br>- Headboard Bookcase</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Black<br>- <strong>Dresser</strong>: color: Black</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood, Others<br><strong>Color:</strong> Black<br><strong>Weight:</strong> 567.42 lbs<br>
Volume : 80.1 CUFT</p><br>SKU : FM7210BK-Q-4PC",Furniture of America,,Set,"2026, Bedroom, Furniture of America, HOME DECOR & ACCESSORIES, Indoor Furniture, New Arrival, Quick Ship Furniture, Set, ZOSIMO, LTL",TRUE,Color,Black,,,,,,,,FM7210BK-Q-4PC,257377.0197,shopify,deny,manual,2180,2187,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_d443be11-d9e5-42df-8d7d-670bbd9d4750.jpg?v=1773558097,1,zosimo-4-pc-queen-bedroom-set,FALSE,ZOSIMO 4 Pc. Queen Bedroom Set | GOODDEGG,The ZOSIMO Bedroom makes it easy to furnish the room with a coordinated look. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_9eed1598-b515-4f7d-b6d7-8831647775f2.jpg?v=1773558097,lb,,1069,Active,567.42,80.1,"BED: 63""W X 92""D X 56""H",Black
zosimo-4-pc-queen-bedroom-set,,,,,,,,,Dark Cherry,,,,,,,,FM7210CH-Q-4PC,258788.0095,shopify,deny,manual,2180,2187,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210BK-1-Z_9eed1598-b515-4f7d-b6d7-8831647775f2.jpg?v=1773558097,2,zosimo-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210CH-1-Z_d443be11-d9e5-42df-8d7d-670bbd9d4750.jpg?v=1773558097,lb,,1069,Active,570.53,80.4,"BED: 63""W X 92""D X 56""H",Dark Cherry
zosimo-4-pc-queen-bedroom-set,,,,,,,,,Gray,,,,,,,,FM7210GY-Q-4PC,256918.9821,shopify,deny,manual,2180,2187,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_f347233d-f990-42e6-9bc9-536a24189822.jpg?v=1773558097,3,zosimo-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7210GY-1-Z_f347233d-f990-42e6-9bc9-536a24189822.jpg?v=1773558097,lb,,1069,Active,566.41,81.6,"BED: 63""W X 92""D X 56""H",Gray
wynton-5-pc-queen-bedroom-set-with-chest,Furniture of America - WYNTON 5 Pc. Queen Bedroom Set w/ Chest (CM7360Q-5PC-CHEST),"<p><span style=""color: Weathered Light Oak""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with WYNTON 5 Pc. Bedroom Set w/Chest. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Rustic styling keeps the room feeling polished yet comfortable. Crafted with Solid Wood, Wood Veneer, Engineered Wood, then finished in Weathered Light Oak tones to suit a range of interiors.<br>Product Dimensions: 88 3 / 8"" L x 67 1 / 2"" W x 56"" H<br><strong>Size:</strong> Queen<br>Features<br>- Rustic<br>- Footboard Drawers<br>- USB Charger on both sides of H or B<br>- Antique Drawer Pulls<br>- Felt-lined Top Drawers<br>- Ball Bearing Metal Glides<br>- Mattress Ready</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Weathered Light Oak<br>- <strong>Dresser</strong>: color: Weathered Light Oak<br>- <strong>Chest</strong>: color: Weathered Light Oak</p>
<p><strong>Materials:</strong> Solid Wood, Wood Veneer, Engineered Wood<br><strong>Color:</strong> Weathered Light Oak<br><strong>Weight:</strong> 613.8 lbs<br>
Volume : 112.8 CUFT</p><br>SKU : CM7360Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, WYNTON, LTL",TRUE,Title,Default Title,,,,,,,,CM7360Q-5PC-CHEST,278414.9967,shopify,deny,manual,3168,3834,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-1_e35867ac-2f56-42ce-bf83-b6ad331a6122.jpg?v=1773558099,1,wynton-5-pc-queen-bedroom-set-with-chest,FALSE,WYNTON 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The WYNTON Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-1_e35867ac-2f56-42ce-bf83-b6ad331a6122.jpg?v=1773558099,lb,,1538,Active,613.8,112.8,"88 3/8""L X 67 1/2""W X 56""H",Weathered Light Oak
wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-2_78bff5a8-b890-41db-bad2-4e2d5e7e4be0.jpg?v=1773558099,2,wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-3_6a06f4ca-2470-4eeb-9d03-aece13447eaf.jpg?v=1773558099,3,wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-4_14f931c5-c8c4-4858-8aa6-8c225da021a9.jpg?v=1773558098,4,wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7360-1-Z_6d1832ee-6650-4535-a39e-3d271af16be7.jpg?v=1773558098,5,wynton-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
